date;ref;NO2_61FD;NO2_61F0;NO2_61EF
2017-09-28 10:15:00;38.5;1.0;4.1;16.2
2017-09-28 10:30:00;32.3;0.7;9.1;0.0
2017-09-28 10:45:00;38.5;6.1;14.2;4.1
2017-09-28 11:00:00;29.7;0.0;2.0;1.4
2017-09-28 11:15:00;19.4;0.0;6.1;0.0
2017-09-28 11:30:00;10.8;0.0;0.0;0.0
2017-09-28 11:45:00;12.4;0.0;1.0;0.0
2017-09-28 12:00:00;12.3;0.0;0.0;0.0
2017-09-28 12:15:00;9.7;0.0;0.0;0.0
2017-09-28 12:30:00;13.8;0.0;0.0;0.0
2017-09-28 12:45:00;20.3;0.0;3.0;0.0
2017-09-28 13:00:00;15.3;0.0;3.0;0.0
2017-09-28 13:15:00;8.6;0.0;0.0;0.0
2017-09-28 13:30:00;8.9;0.0;0.0;0.0
2017-09-28 13:45:00;12.1;0.0;0.0;0.0
2017-09-28 14:00:00;10.1;0.0;0.0;0.0
2017-09-28 14:15:00;9.9;0.0;0.0;0.0
2017-09-28 14:30:00;16.1;0.0;0.0;0.0
2017-09-28 14:45:00;10.9;0.0;0.0;0.0
2017-09-28 15:00:00;16.0;0.0;0.0;0.0
2017-09-28 15:15:00;9.7;0.0;0.0;0.0
2017-09-28 15:30:00;10.0;0.0;0.0;0.0
2017-09-28 15:45:00;19.1;0.0;0.0;0.0
2017-09-28 16:00:00;15.0;0.0;0.0;0.0
2017-09-28 16:15:00;19.4;0.0;0.0;0.0
2017-09-28 16:30:00;20.6;0.0;0.0;0.0
2017-09-28 16:45:00;17.3;0.0;1.4;0.0
2017-09-28 17:00:00;16.3;0.0;0.0;0.0
2017-09-28 17:15:00;16.4;0.0;0.0;0.0
2017-09-28 17:30:00;22.0;0.0;0.0;0.0
2017-09-28 17:45:00;28.2;0.0;3.0;0.0
2017-09-28 18:00:00;27.1;0.0;1.0;0.0
2017-09-28 18:15:00;21.9;0.0;1.0;0.0
2017-09-28 18:30:00;21.0;0.0;0.0;0.0
2017-09-28 18:45:00;19.8;0.0;0.0;0.0
2017-09-28 19:00:00;23.3;0.0;0.0;0.0
2017-09-28 19:15:00;25.6;0.0;1.0;0.0
2017-09-28 19:30:00;33.9;0.0;2.0;0.0
2017-09-28 19:45:00;32.4;0.0;8.1;0.0
2017-09-28 20:00:00;37.0;0.0;6.1;0.0
2017-09-28 20:15:00;27.5;0.0;1.4;0.0
2017-09-28 20:30:00;25.6;0.0;1.0;0.0
2017-09-28 20:45:00;27.3;0.0;0.0;0.0
2017-09-28 21:00:00;26.3;0.0;1.0;0.0
2017-09-28 21:15:00;27.0;0.0;0.0;0.0
2017-09-28 21:30:00;25.7;0.0;0.0;0.0
2017-09-28 21:45:00;23.2;0.0;0.0;0.0
2017-09-28 22:00:00;21.2;0.0;0.0;0.0
2017-09-28 22:15:00;20.8;0.0;0.0;0.0
2017-09-28 22:30:00;22.3;0.0;0.0;0.0
2017-09-28 22:45:00;18.6;0.0;0.0;0.0
2017-09-28 23:00:00;18.9;0.0;0.0;0.0
2017-09-28 23:15:00;17.1;0.0;0.0;0.0
2017-09-28 23:30:00;17.6;0.0;0.0;0.0
2017-09-28 23:45:00;14.7;0.0;0.0;0.0
2017-09-29 00:00:00;13.6;0.0;0.0;0.0
2017-09-29 00:15:00;13.8;0.0;0.0;0.0
2017-09-29 00:30:00;15.1;0.0;0.0;0.0
2017-09-29 00:45:00;17.1;0.0;0.0;0.0
2017-09-29 01:00:00;17.6;0.0;0.0;0.0
2017-09-29 01:15:00;16.2;0.0;0.0;0.0
2017-09-29 01:30:00;15.1;0.0;0.0;0.0
2017-09-29 01:45:00;12.3;0.0;0.0;0.0
2017-09-29 02:00:00;14.0;0.0;0.0;0.0
2017-09-29 02:15:00;24.8;0.0;0.0;0.0
2017-09-29 02:30:00;43.4;0.0;4.1;0.0
2017-09-29 02:45:00;50.4;0.0;5.1;0.0
2017-09-29 03:00:00;34.3;0.0;9.1;0.0
2017-09-29 03:15:00;27.1;0.0;0.7;0.0
2017-09-29 03:30:00;50.7;0.0;18.3;0.0
2017-09-29 03:45:00;76.0;2.0;34.5;13.2
2017-09-29 04:00:00;82.5;12.9;54.8;34.5
2017-09-29 04:15:00;78.0;16.2;43.6;15.2
2017-09-29 04:30:00;70.9;6.1;40.6;18.3
2017-09-29 04:45:00;76.4;6.1;56.8;26.4
2017-09-29 05:00:00;75.3;15.2;60.9;31.5
2017-09-29 05:15:00;92.3;11.2;81.2;41.6
2017-09-29 05:30:00;70.3;9.1;45.7;15.2
2017-09-29 05:45:00;107.3;18.3;66.0;15.2
2017-09-29 06:00:00;138.8;50.7;114.7;56.8
2017-09-29 06:15:00;127.9;49.7;118.8;81.2
2017-09-29 06:30:00;52.9;0.0;56.8;4.1
2017-09-29 06:45:00;42.1;0.0;14.2;0.0
2017-09-29 07:00:00;39.4;0.0;4.1;0.0
2017-09-29 07:15:00;37.6;0.0;5.1;0.0
2017-09-29 07:30:00;37.0;0.0;7.1;0.0
2017-09-29 07:45:00;28.2;0.0;3.0;0.0
2017-09-29 08:00:00;24.9;0.0;1.0;0.0
2017-09-29 08:15:00;23.7;0.0;0.0;0.0
2017-09-29 08:30:00;26.5;0.0;2.0;0.0
2017-09-29 08:45:00;23.5;0.0;0.0;0.0
2017-09-29 09:00:00;;26.4;0.0;0.0
2017-09-29 09:15:00;;0.0;86.3;0.0
2017-09-29 09:30:00;28.8;0.0;4.1;0.0
2017-09-29 09:45:00;40.8;0.0;16.2;0.0
2017-09-29 10:00:00;29.2;0.0;5.1;0.0
2017-09-29 10:15:00;32.3;0.0;9.1;3.0
2017-09-29 10:30:00;27.2;0.0;8.1;0.0
2017-09-29 10:45:00;20.5;0.0;6.1;0.0
2017-09-29 11:00:00;12.3;0.0;0.0;0.0
2017-09-29 11:15:00;16.2;0.0;0.0;0.0
2017-09-29 11:30:00;32.0;0.0;13.5;0.0
2017-09-29 11:45:00;17.8;0.0;0.0;0.0
2017-09-29 12:00:00;30.7;0.0;5.1;0.0
2017-09-29 12:15:00;;0.0;0.0;0.0
2017-09-29 12:30:00;;0.0;0.0;0.0
2017-09-29 12:45:00;21.3;0.0;1.0;0.0
2017-09-29 13:00:00;14.3;0.0;1.0;0.0
2017-09-29 13:15:00;16.1;0.0;0.0;0.0
2017-09-29 13:30:00;8.9;0.0;0.0;0.0
2017-09-29 13:45:00;11.6;0.0;0.0;0.0
2017-09-29 14:00:00;13.5;0.0;0.0;0.0
2017-09-29 14:15:00;17.2;0.0;2.0;0.0
2017-09-29 14:30:00;12.2;0.0;0.0;0.0
2017-09-29 14:45:00;21.3;0.0;0.0;0.0
2017-09-29 15:00:00;18.6;0.0;0.0;0.0
2017-09-29 15:15:00;25.7;0.0;1.0;0.0
2017-09-29 15:30:00;45.4;1.0;30.4;4.1
2017-09-29 15:45:00;49.9;0.7;17.3;0.0
2017-09-29 16:00:00;58.8;2.0;40.6;2.0
2017-09-29 16:15:00;50.4;8.1;19.3;12.2
2017-09-29 16:30:00;77.2;14.2;40.6;19.3
2017-09-29 16:45:00;86.4;23.3;59.5;39.6
2017-09-29 17:00:00;88.7;24.4;35.5;47.7
2017-09-29 17:15:00;87.3;28.4;75.1;43.6
2017-09-29 17:30:00;124.1;56.8;109.6;73.8
2017-09-29 17:45:00;124.3;54.8;118.8;70.0
2017-09-29 18:00:00;105.5;35.5;83.2;56.8
2017-09-29 18:15:00;81.9;10.1;79.2;26.4
2017-09-29 18:30:00;89.9;26.4;62.3;43.6
2017-09-29 18:45:00;77.0;8.1;58.9;24.4
2017-09-29 19:00:00;64.2;0.0;29.4;11.2
2017-09-29 19:15:00;68.4;10.8;34.5;24.4
2017-09-29 19:30:00;60.7;5.1;26.4;10.1
2017-09-29 19:45:00;40.2;0.0;4.1;0.0
2017-09-29 20:00:00;45.0;0.0;2.0;0.0
2017-09-29 20:15:00;33.7;0.0;2.0;0.0
2017-09-29 20:30:00;44.6;1.0;13.2;2.0
2017-09-29 20:45:00;60.5;3.0;27.4;8.1
2017-09-29 21:00:00;69.6;3.4;40.6;8.1
2017-09-29 21:15:00;57.6;2.0;29.4;4.1
2017-09-29 21:30:00;67.2;7.1;31.5;15.2
2017-09-29 21:45:00;21.7;0.0;7.1;0.0
2017-09-29 22:00:00;11.2;0.0;0.0;0.0
2017-09-29 22:15:00;15.5;0.0;0.0;0.0
2017-09-29 22:30:00;14.0;0.0;0.0;0.0
2017-09-29 22:45:00;19.5;0.0;0.0;0.0
2017-09-29 23:00:00;13.8;0.0;0.0;0.0
2017-09-29 23:15:00;9.6;0.0;0.0;0.0
2017-09-29 23:30:00;18.1;0.0;0.0;0.0
2017-09-29 23:45:00;22.1;0.0;0.0;0.0
2017-09-30 00:00:00;31.4;0.0;1.0;0.0
2017-09-30 00:15:00;13.5;0.0;0.0;0.0
2017-09-30 00:30:00;15.6;0.0;0.0;0.0
2017-09-30 00:45:00;23.3;0.0;1.0;0.0
2017-09-30 01:00:00;24.0;0.0;0.0;0.0
2017-09-30 01:15:00;23.0;0.0;0.0;0.0
2017-09-30 01:30:00;15.3;0.0;0.0;0.0
2017-09-30 01:45:00;21.3;0.0;0.0;0.0
2017-09-30 02:00:00;25.4;0.0;0.0;0.0
2017-09-30 02:15:00;11.4;0.0;0.0;0.0
2017-09-30 02:30:00;11.2;0.0;0.0;0.0
2017-09-30 02:45:00;15.0;0.0;0.0;0.0
2017-09-30 03:00:00;32.1;0.0;0.0;0.0
2017-09-30 03:15:00;25.0;0.0;0.0;0.0
2017-09-30 03:30:00;15.7;0.0;0.0;0.0
2017-09-30 03:45:00;21.3;0.0;0.0;0.0
2017-09-30 04:00:00;24.6;0.0;0.0;0.0
2017-09-30 04:15:00;14.2;0.0;0.0;0.0
2017-09-30 04:30:00;15.0;0.0;0.0;0.0
2017-09-30 04:45:00;13.5;0.0;0.0;0.0
2017-09-30 05:00:00;19.0;0.0;0.0;0.0
2017-09-30 05:15:00;29.3;0.0;2.0;0.0
2017-09-30 05:30:00;16.2;0.0;0.0;0.0
2017-09-30 05:45:00;25.7;0.0;2.0;0.0
2017-09-30 06:00:00;36.3;0.0;5.1;0.0
2017-09-30 06:15:00;42.6;0.0;5.1;0.0
2017-09-30 06:30:00;46.0;0.0;12.2;0.0
2017-09-30 06:45:00;50.0;0.0;14.2;1.0
2017-09-30 07:00:00;31.1;0.0;1.0;0.0
2017-09-30 07:15:00;24.7;0.0;1.0;0.0
2017-09-30 07:30:00;31.6;0.0;2.0;0.0
2017-09-30 07:45:00;24.1;0.0;1.0;0.0
2017-09-30 08:00:00;48.7;0.0;17.3;2.0
2017-09-30 08:15:00;62.4;1.0;12.2;0.0
2017-09-30 08:30:00;66.5;5.1;37.9;4.1
2017-09-30 08:45:00;44.6;0.0;7.1;2.0
2017-09-30 09:00:00;48.0;0.0;24.4;0.0
2017-09-30 09:15:00;41.6;0.0;16.2;1.4
2017-09-30 09:30:00;37.8;0.0;12.2;0.0
2017-09-30 09:45:00;54.0;6.1;21.3;15.2
2017-09-30 10:00:00;56.6;7.1;16.2;12.2
2017-09-30 10:15:00;73.8;11.2;59.5;22.3
2017-09-30 10:30:00;74.5;23.3;40.6;31.5
2017-09-30 10:45:00;54.0;0.0;63.9;3.0
2017-09-30 11:00:00;38.7;8.1;15.2;17.6
2017-09-30 11:15:00;70.3;15.2;48.7;28.4
2017-09-30 11:30:00;25.8;2.0;7.1;4.1
2017-09-30 11:45:00;43.0;5.1;2.0;9.1
2017-09-30 12:00:00;54.5;36.5;21.7;34.5
2017-09-30 12:15:00;60.3;2.0;56.8;3.0
2017-09-30 12:30:00;87.5;38.6;68.0;65.0
2017-09-30 12:45:00;50.5;4.7;56.8;11.5
2017-09-30 13:00:00;29.8;3.0;1.0;11.2
2017-09-30 13:15:00;33.8;0.0;3.0;0.0
2017-09-30 13:30:00;53.8;2.0;25.4;10.1
2017-09-30 13:45:00;39.3;1.0;19.6;4.1
2017-09-30 14:00:00;47.0;13.2;7.1;28.4
2017-09-30 14:15:00;45.3;2.0;55.8;4.1
2017-09-30 14:30:00;31.0;0.0;38.6;0.0
2017-09-30 14:45:00;16.9;3.0;2.0;11.2
2017-09-30 15:00:00;23.6;0.0;19.3;0.0
2017-09-30 15:15:00;17.1;0.0;0.0;0.0
2017-09-30 15:30:00;12.7;0.0;0.0;0.0
2017-09-30 15:45:00;68.0;10.1;68.0;21.3
2017-09-30 16:00:00;21.6;0.0;2.0;0.0
2017-09-30 16:15:00;54.3;1.4;43.6;6.1
2017-09-30 16:30:00;61.4;17.3;33.5;28.4
2017-09-30 16:45:00;68.7;5.1;39.6;6.1
2017-09-30 17:00:00;58.9;1.0;32.5;21.3
2017-09-30 17:15:00;20.7;0.0;2.0;0.0
2017-09-30 17:30:00;26.8;0.0;1.0;0.0
2017-09-30 17:45:00;22.6;0.0;1.0;0.0
2017-09-30 18:00:00;20.6;0.0;0.0;0.0
2017-09-30 18:15:00;22.6;0.0;0.0;0.0
2017-09-30 18:30:00;21.5;0.0;0.0;0.0
2017-09-30 18:45:00;21.9;0.0;0.0;0.0
2017-09-30 19:00:00;18.8;0.0;0.0;0.0
2017-09-30 19:15:00;21.2;0.0;0.0;0.0
2017-09-30 19:30:00;22.4;0.0;0.0;0.0
2017-09-30 19:45:00;17.9;0.0;0.0;0.0
2017-09-30 20:00:00;12.6;0.0;0.0;0.0
2017-09-30 20:15:00;10.4;0.0;0.0;0.0
2017-09-30 20:30:00;9.1;0.0;0.0;0.0
2017-09-30 20:45:00;11.6;0.0;0.0;0.0
2017-09-30 21:00:00;12.7;0.0;0.0;0.0
2017-09-30 21:15:00;11.3;0.0;0.0;0.0
2017-09-30 21:30:00;8.2;0.0;0.0;0.0
2017-09-30 21:45:00;7.3;0.0;0.0;0.0
2017-09-30 22:00:00;8.8;0.0;0.0;0.0
2017-09-30 22:15:00;9.9;0.0;0.0;0.0
2017-09-30 22:30:00;9.8;0.0;0.0;0.0
2017-09-30 22:45:00;11.2;0.0;0.0;0.0
2017-09-30 23:00:00;15.4;0.0;0.0;0.0
2017-09-30 23:15:00;10.8;0.0;0.0;0.0
2017-09-30 23:30:00;9.1;0.0;0.0;0.0
2017-09-30 23:45:00;7.9;0.0;0.0;0.0
2017-10-01 00:00:00;10.1;0.0;0.0;0.0
2017-10-01 00:15:00;8.8;0.0;0.0;0.0
2017-10-01 00:30:00;9.2;0.0;0.0;0.0
2017-10-01 00:45:00;8.0;0.0;0.0;0.0
2017-10-01 01:00:00;6.3;0.0;0.0;0.0
2017-10-01 01:15:00;10.2;0.0;0.0;0.0
2017-10-01 01:30:00;13.3;0.0;0.0;0.0
2017-10-01 01:45:00;7.9;0.0;0.0;0.0
2017-10-01 02:00:00;8.1;0.0;0.0;0.0
2017-10-01 02:15:00;5.2;0.0;0.0;0.0
2017-10-01 02:30:00;6.6;0.0;0.0;0.0
2017-10-01 02:45:00;2.8;0.0;0.0;0.0
2017-10-01 03:00:00;2.4;0.0;0.0;0.0
2017-10-01 03:15:00;6.0;0.0;0.0;0.0
2017-10-01 03:30:00;6.5;0.0;0.0;0.0
2017-10-01 03:45:00;4.4;0.0;0.0;0.0
2017-10-01 04:00:00;2.1;0.0;0.0;0.0
2017-10-01 04:15:00;3.2;0.0;0.0;0.0
2017-10-01 04:30:00;2.3;0.0;0.0;0.0
2017-10-01 04:45:00;2.7;0.0;0.0;0.0
2017-10-01 05:00:00;1.8;0.0;0.0;0.0
2017-10-01 05:15:00;2.2;0.0;0.0;0.0
2017-10-01 05:30:00;2.2;0.0;0.0;0.0
2017-10-01 05:45:00;3.5;0.0;0.0;0.0
2017-10-01 06:00:00;2.2;0.0;0.0;0.0
2017-10-01 06:15:00;3.6;0.0;0.0;0.0
2017-10-01 06:30:00;4.6;0.0;0.0;0.0
2017-10-01 06:45:00;4.0;0.0;0.0;0.0
2017-10-01 07:00:00;3.8;0.0;0.0;0.0
2017-10-01 07:15:00;3.2;0.0;0.0;0.0
2017-10-01 07:30:00;2.0;0.0;0.0;0.0
2017-10-01 07:45:00;2.1;0.0;0.0;0.0
2017-10-01 08:00:00;3.4;0.0;0.0;0.0
2017-10-01 08:15:00;4.9;0.0;0.0;0.0
2017-10-01 08:30:00;5.1;0.0;0.0;0.0
2017-10-01 08:45:00;6.7;0.0;0.0;0.0
2017-10-01 09:00:00;7.0;0.0;0.0;0.0
2017-10-01 09:15:00;7.6;0.0;0.0;0.0
2017-10-01 09:30:00;8.0;0.0;0.0;0.0
2017-10-01 09:45:00;13.3;0.0;0.0;0.0
2017-10-01 10:00:00;11.8;0.0;0.0;0.0
2017-10-01 10:15:00;17.3;0.0;0.0;0.0
2017-10-01 10:30:00;11.2;0.0;0.0;0.0
2017-10-01 10:45:00;9.7;0.0;0.0;0.0
2017-10-01 11:00:00;7.5;0.0;0.0;0.0
2017-10-01 11:15:00;6.5;0.0;0.0;0.0
2017-10-01 11:30:00;6.4;0.0;0.0;0.0
2017-10-01 11:45:00;3.6;0.0;0.0;0.0
2017-10-01 12:00:00;4.5;0.0;0.0;0.0
2017-10-01 12:15:00;6.4;0.0;0.0;0.0
2017-10-01 12:30:00;5.6;0.0;0.0;0.0
2017-10-01 12:45:00;6.0;0.0;0.0;0.0
2017-10-01 13:00:00;4.0;0.0;0.0;0.0
2017-10-01 13:15:00;5.5;0.0;0.0;0.0
2017-10-01 13:30:00;6.1;0.0;0.0;0.0
2017-10-01 13:45:00;7.8;0.0;0.0;0.0
2017-10-01 14:00:00;7.0;0.0;0.0;0.0
2017-10-01 14:15:00;5.5;0.0;0.0;0.0
2017-10-01 14:30:00;5.4;0.0;0.0;0.0
2017-10-01 14:45:00;3.8;0.0;0.0;0.0
2017-10-01 15:00:00;6.0;0.0;0.0;0.0
2017-10-01 15:15:00;7.5;0.0;0.0;0.0
2017-10-01 15:30:00;7.7;0.0;0.0;0.0
2017-10-01 15:45:00;9.5;0.0;0.0;0.0
2017-10-01 16:00:00;10.0;0.0;0.0;0.0
2017-10-01 16:15:00;10.5;0.0;0.0;0.0
2017-10-01 16:30:00;12.8;0.0;0.0;0.0
2017-10-01 16:45:00;15.5;0.0;0.0;0.0
2017-10-01 17:00:00;14.5;0.0;0.0;0.0
2017-10-01 17:15:00;17.8;0.0;0.0;0.0
2017-10-01 17:30:00;14.8;0.0;0.0;0.0
2017-10-01 17:45:00;14.3;0.0;0.0;0.0
2017-10-01 18:00:00;14.1;0.0;0.0;0.0
2017-10-01 18:15:00;11.1;0.0;0.0;0.0
2017-10-01 18:30:00;11.1;0.0;0.0;0.0
2017-10-01 18:45:00;7.5;0.0;0.0;0.0
2017-10-01 19:00:00;9.4;0.0;0.0;0.0
2017-10-01 19:15:00;8.8;0.0;0.0;0.0
2017-10-01 19:30:00;7.3;0.0;0.0;0.0
2017-10-01 19:45:00;5.4;0.0;0.0;0.0
2017-10-01 20:00:00;6.9;0.0;0.0;0.0
2017-10-01 20:15:00;6.6;0.0;0.0;0.0
2017-10-01 20:30:00;4.7;0.0;0.0;0.0
2017-10-01 20:45:00;4.2;0.0;0.0;0.0
2017-10-01 21:00:00;4.7;0.0;0.0;0.0
2017-10-01 21:15:00;4.5;0.0;0.0;0.0
2017-10-01 21:30:00;5.8;0.0;0.0;0.0
2017-10-01 21:45:00;9.8;0.0;0.0;0.0
2017-10-01 22:00:00;9.9;0.0;0.0;0.0
2017-10-01 22:15:00;6.9;0.0;0.0;0.0
2017-10-01 22:30:00;6.1;0.0;0.0;0.0
2017-10-01 22:45:00;4.8;0.0;0.0;0.0
2017-10-01 23:00:00;4.0;0.0;0.0;0.0
2017-10-01 23:15:00;4.1;0.0;0.0;0.0
2017-10-01 23:30:00;3.1;0.0;0.0;0.0
2017-10-01 23:45:00;2.9;0.0;0.0;0.0
2017-10-02 00:00:00;2.7;0.0;0.0;0.0
2017-10-02 00:15:00;3.8;0.0;0.0;0.0
2017-10-02 00:30:00;6.2;0.0;0.0;0.0
2017-10-02 00:45:00;25.1;0.0;0.0;0.0
2017-10-02 01:00:00;25.6;0.0;2.0;0.0
2017-10-02 01:15:00;18.8;0.0;0.0;0.0
2017-10-02 01:30:00;6.3;0.0;0.0;0.0
2017-10-02 01:45:00;7.5;0.0;0.0;0.0
2017-10-02 02:00:00;11.3;0.0;0.0;0.0
2017-10-02 02:15:00;8.4;0.0;0.0;0.0
2017-10-02 02:30:00;13.2;0.0;0.0;0.0
2017-10-02 02:45:00;17.7;0.0;0.0;0.0
2017-10-02 03:00:00;13.3;0.0;0.0;0.0
2017-10-02 03:15:00;11.9;0.0;0.0;0.0
2017-10-02 03:30:00;21.3;0.0;2.0;0.0
2017-10-02 03:45:00;17.4;0.0;1.0;0.0
2017-10-02 04:00:00;27.3;0.0;0.0;0.0
2017-10-02 04:15:00;35.9;0.0;5.4;0.0
2017-10-02 04:30:00;34.7;0.0;7.1;0.0
2017-10-02 04:45:00;33.8;1.0;2.0;0.0
2017-10-02 05:00:00;36.7;0.0;27.4;0.0
2017-10-02 05:15:00;29.9;0.0;29.4;0.0
2017-10-02 05:30:00;43.3;0.0;16.2;0.0
2017-10-02 05:45:00;39.5;2.0;2.0;6.1
2017-10-02 06:00:00;25.7;0.0;12.2;0.0
2017-10-02 06:15:00;38.6;0.0;8.1;0.0
2017-10-02 06:30:00;34.0;0.0;13.2;0.0
2017-10-02 06:45:00;18.6;0.0;0.0;0.0
2017-10-02 07:00:00;36.4;0.0;15.2;0.0
2017-10-02 07:15:00;62.4;0.0;48.7;5.1
2017-10-02 07:30:00;39.0;4.1;1.0;4.1
2017-10-02 07:45:00;42.1;3.0;13.5;1.0
2017-10-02 08:00:00;39.0;0.0;3.0;0.0
2017-10-02 08:15:00;37.3;0.0;6.1;1.0
2017-10-02 08:30:00;37.3;0.0;2.0;2.7
2017-10-02 08:45:00;26.5;0.0;0.0;0.0
2017-10-02 09:00:00;39.5;0.0;14.2;0.0
2017-10-02 09:15:00;29.2;0.0;2.0;0.0
2017-10-02 09:30:00;46.6;0.0;17.6;3.0
2017-10-02 09:45:00;52.5;0.0;29.4;4.1
2017-10-02 10:00:00;52.1;1.0;25.4;5.1
2017-10-02 10:15:00;42.0;0.7;1.0;2.7
2017-10-02 10:30:00;35.0;0.0;13.2;3.0
2017-10-02 10:45:00;36.2;0.0;8.1;0.0
2017-10-02 11:00:00;32.4;0.0;4.1;0.0
2017-10-02 11:15:00;19.2;0.0;3.4;0.0
2017-10-02 11:30:00;39.0;0.0;11.2;1.0
2017-10-02 11:45:00;36.9;0.0;12.2;5.1
2017-10-02 12:00:00;30.6;0.0;1.0;0.0
2017-10-02 12:15:00;35.4;0.0;3.0;2.0
2017-10-02 12:30:00;42.8;0.0;8.1;1.0
2017-10-02 12:45:00;52.4;0.0;15.2;3.0
2017-10-02 13:00:00;52.7;0.0;37.9;9.1
2017-10-02 13:15:00;49.2;1.0;15.2;8.1
2017-10-02 13:30:00;46.9;0.0;16.2;0.0
2017-10-02 13:45:00;51.5;3.4;15.2;2.7
2017-10-02 14:00:00;55.8;17.3;3.0;25.4
2017-10-02 14:15:00;56.9;5.1;17.3;21.3
2017-10-02 14:30:00;94.0;35.5;50.8;53.8
2017-10-02 14:45:00;47.9;0.0;43.3;3.0
2017-10-02 15:00:00;59.5;6.1;28.4;5.1
2017-10-02 15:15:00;58.9;1.0;28.4;2.0
2017-10-02 15:30:00;73.5;21.0;39.6;13.5
2017-10-02 15:45:00;77.0;14.2;60.9;29.4
2017-10-02 16:00:00;75.7;5.1;46.7;19.3
2017-10-02 16:15:00;78.3;6.1;65.0;8.1
2017-10-02 16:30:00;79.9;5.1;58.2;32.5
2017-10-02 16:45:00;74.7;2.0;36.5;16.2
2017-10-02 17:00:00;56.4;1.0;26.4;9.1
2017-10-02 17:15:00;56.3;0.0;13.2;4.7
2017-10-02 17:30:00;53.5;6.1;12.2;17.3
2017-10-02 17:45:00;49.7;0.0;3.0;5.1
