date;ref;#6182;#6179;#617B;pm2.5#6182;pm2.5#6179;pm2.5#617B
2017-11-10 08:15:00;14.9;41.2;55.9;62.25;38.2;51.65;51.9
2017-11-10 08:30:00;14.9;44.3;60.7;63.9;41.2;56.05;53.35
2017-11-10 08:45:00;14.9;37.85;57.55;54.85;35.3;53.3;45.75
2017-11-10 09:00:00;15.0;34.1;54.1;51.4;31.55;50.1;43.5
2017-11-10 09:15:00;16.5;33.3;43.75;50.35;31.05;40.45;42.0
2017-11-10 09:30:00;16.5;30.75;32.8;42.9;28.8;30.5666666666667;36.0
2017-11-10 09:45:00;16.5;22.65;30.0;29.9;21.2;27.9;25.6666666666667
2017-11-10 10:00:00;16.3;19.3;24.85;27.0;18.15;23.25;23.2
2017-11-10 10:15:00;9.1;16.9333333333333;18.65;23.55;16.0666666666667;17.35;19.9
2017-11-10 10:30:00;9.1;14.75;16.75;17.95;13.95;15.5;15.75
2017-11-10 10:45:00;9.1;9.2;11.9;13.7;8.8;11.15;11.9
2017-11-10 11:00:00;9.0;6.9;9.85;14.3;6.6;9.3;12.45
2017-11-10 11:15:00;6.3;8.5;12.8;14.25;8.2;12.1;12.45
2017-11-10 11:30:00;6.3;13.45;21.7;25.1;12.85;20.35;21.8
2017-11-10 11:45:00;6.3;16.1;26.65;36.65;15.2;24.85;31.55
2017-11-10 12:00:00;6.4;20.7;29.65;39.55;19.533333333333303;27.5;34.1
2017-11-10 12:15:00;9.0;28.95;34.55;52.05;27.4;32.5;44.25
2017-11-10 12:30:00;9.0;28.1;31.45;39.6;26.6;29.75;34.4
2017-11-10 12:45:00;9.0;26.7;26.95;34.55;25.05;25.4;30.45
2017-11-10 13:00:00;9.1;34.65;39.1333333333333;46.45;32.4;36.7;40.65
2017-11-10 13:15:00;11.2;41.5;45.25;55.2;38.7;42.25;47.2666666666667
2017-11-10 13:30:00;11.2;34.8;43.05;51.4;32.6;40.15;43.7
2017-11-10 13:45:00;11.2;27.5;35.35;43.1;25.8333333333333;32.9;36.65
2017-11-10 14:00:00;11.2;28.95;30.9;41.75;27.3;28.85;35.45
2017-11-10 14:15:00;11.6;29.55;26.8;51.8;27.7;24.9;43.6
2017-11-10 14:30:00;11.6;27.5;31.35;48.25;25.95;29.25;40.75
2017-11-10 14:45:00;11.6;33.2;39.6;47.85;31.2;36.966666666666704;40.45
2017-11-10 15:00:00;11.7;31.05;40.3;53.9333333333333;29.0;37.5;45.6
2017-11-10 15:15:00;12.1;34.1;38.8;50.4;31.9;36.15;43.0
2017-11-10 15:30:00;12.1;31.9;40.15;49.35;30.0666666666667;37.35;42.15
2017-11-10 15:45:00;12.1;31.1;40.45;52.3;29.3;37.6;44.4
2017-11-10 16:00:00;12.1;33.1;38.9;53.0;31.15;36.2;45.3
2017-11-10 16:15:00;13.7;30.9;46.2;58.95;29.1;42.8;49.7
2017-11-10 16:30:00;13.7;38.45;52.133333333333304;54.45;36.25;48.6;45.95
2017-11-10 16:45:00;13.7;40.5;57.4;55.366666666666696;38.15;53.4;47.5666666666667
2017-11-10 17:00:00;13.8;40.7;54.05;59.65;38.25;50.25;50.4
2017-11-10 17:15:00;18.0;44.0666666666667;52.55;60.4;41.2333333333333;48.75;51.2
2017-11-10 17:30:00;18.0;38.25;58.35;61.1;36.15;54.1;51.6
2017-11-10 17:45:00;18.0;49.8;59.7;56.55;46.75;55.4;48.4
2017-11-10 18:00:00;18.1;42.85;51.7;65.6;40.25;47.8;55.1
2017-11-10 18:15:00;20.3;37.45;51.8333333333333;68.9;35.4;47.9666666666667;57.95
2017-11-10 18:30:00;20.3;45.35;56.7;56.133333333333304;42.35;52.4;47.4333333333333
2017-11-10 18:45:00;20.3;48.1;56.7;59.5;44.95;52.5;50.3
2017-11-10 19:00:00;20.4;47.6;59.7;62.65;44.6;55.6;53.85
2017-11-10 19:15:00;22.8;49.75;65.2;71.45;46.8;60.65;61.2
2017-11-10 19:30:00;22.8;55.1;71.3;70.3;51.95;66.55;60.2
2017-11-10 19:45:00;22.8;56.1;67.85;74.3;52.55;63.25;63.1
2017-11-10 20:00:00;22.9;52.25;66.7;75.1;48.9;61.6666666666667;63.45
2017-11-10 20:15:00;25.7;56.3;71.3;81.7333333333333;52.4;65.95;68.5333333333333
2017-11-10 20:30:00;25.7;64.0;65.45;77.35;59.35;60.55;65.65
2017-11-10 20:45:00;25.7;56.2666666666667;66.05;73.6;52.7333333333333;61.0;62.15
2017-11-10 21:00:00;25.7;49.0;62.7;69.8;46.2;57.9;58.55
2017-11-10 21:15:00;24.3;47.4;64.8;68.25;44.5;59.8;57.5
2017-11-10 21:30:00;24.3;53.1;68.15;76.65;49.45;62.9;64.45
2017-11-10 21:45:00;24.3;52.25;61.7;68.7;48.7;57.0666666666667;58.3
2017-11-10 22:00:00;24.2;51.8;69.8;77.7333333333333;48.25;64.65;65.3333333333333
2017-11-10 22:15:00;20.3;62.6;66.85;83.85;58.15;62.15;70.3
2017-11-10 22:30:00;20.3;56.0666666666667;60.7;70.75;52.2666666666667;56.05;60.05
2017-11-10 22:45:00;20.3;56.5;64.4;69.5;52.95;59.4;58.25
2017-11-10 23:00:00;20.3;48.2;69.4;76.45;45.2;64.2;63.75
2017-11-10 23:15:00;17.6;48.3;76.8;72.85;45.55;70.7;61.9
2017-11-10 23:30:00;17.6;48.6;66.7;71.55;45.7;61.633333333333304;59.95
2017-11-10 23:45:00;17.6;51.75;63.85;68.6666666666667;48.2;59.0;57.9333333333333
2017-11-11 00:00:00;17.6;52.95;71.25;75.95;49.4;66.05;63.9
2017-11-11 00:15:00;19.0;56.1666666666667;78.05;84.15;52.5666666666667;71.85;70.65
2017-11-11 00:30:00;19.0;59.15;72.0;80.75;55.1;66.4;68.15
2017-11-11 00:45:00;19.0;57.4;73.35;79.75;53.35;67.7;67.3
2017-11-11 01:00:00;18.8;57.3;71.85;77.45;53.55;66.05;65.45
2017-11-11 01:15:00;14.9;63.0;81.4666666666667;78.7;58.85;75.2333333333333;66.45
2017-11-11 01:30:00;14.9;70.1;85.3;95.9;65.25;79.35;79.6
2017-11-11 01:45:00;14.9;71.4;90.0;97.5;66.25;84.2;82.5
2017-11-11 02:00:00;15.1;73.3666666666667;96.05;99.8;68.5333333333333;89.1;83.5
2017-11-11 02:15:00;20.8;73.6;90.55;97.55;68.7;83.5;81.75
2017-11-11 02:30:00;20.8;73.5;79.0;97.1;68.35;73.05;81.95
2017-11-11 02:45:00;20.8;78.8;87.1;;73.45;80.75;
2017-11-11 03:00:00;20.5;78.8;95.3333333333333;;73.75;88.5333333333333;
2017-11-11 03:15:00;14.3;81.75;94.55;96.7333333333333;76.5;87.8;81.2
2017-11-11 03:30:00;14.3;78.9;83.0;98.3;73.75;76.8;82.5
2017-11-11 03:45:00;14.3;61.5;64.0;87.0;57.866666666666696;59.4;73.1
2017-11-11 04:00:00;14.1;48.6;46.9;70.6;45.7;43.8;60.25
2017-11-11 04:15:00;9.8;42.1;42.65;58.35;39.6;39.6;49.9
2017-11-11 04:30:00;9.8;23.5;31.05;35.35;21.95;29.0;30.15
2017-11-11 04:45:00;9.8;15.3;21.6333333333333;19.8;14.4;20.1;17.2
2017-11-11 05:00:00;9.7;14.25;15.05;19.6666666666667;13.5;13.9;16.8333333333333
2017-11-11 05:15:00;5.1;8.6;12.5;13.45;8.1;11.75;11.45
2017-11-11 05:30:00;5.1;10.6333333333333;13.0;11.0;10.0;12.15;9.45
2017-11-11 05:45:00;5.1;8.8;10.3;11.6;8.3;9.7;9.95
2017-11-11 06:00:00;5.1;9.3;9.05;10.3;8.8;8.55;8.9
2017-11-11 06:15:00;4.7;7.15;9.45;8.5;6.95;9.0;7.45
2017-11-11 06:30:00;4.7;4.6;7.4;9.35;4.4;7.0;8.2
2017-11-11 06:45:00;4.7;4.3;9.3;10.4666666666667;4.15;8.85;9.16666666666667
2017-11-11 07:00:00;4.8;5.3;8.2;12.2;5.1;7.95;10.65
2017-11-11 07:15:00;6.3;5.73333333333333;9.75;10.3;5.56666666666667;9.35;9.2
2017-11-11 07:30:00;6.3;6.55;14.15;10.5;6.4;13.5;9.4
2017-11-11 07:45:00;6.3;11.6;12.45;14.75;11.25;11.95;13.1
2017-11-11 08:00:00;6.3;12.3;16.6;16.7;11.75;15.65;14.9
2017-11-11 08:15:00;6.2;10.8;11.233333333333302;16.8;10.35;10.5;14.3
2017-11-11 08:30:00;6.2;10.8;13.6;15.933333333333302;10.35;12.85;13.8666666666667
2017-11-11 08:45:00;6.2;10.7;20.35;21.85;10.25;19.25;18.85
2017-11-11 09:00:00;6.1;10.5666666666667;17.85;24.0;10.1;16.9;20.45
2017-11-11 09:15:00;4.0;8.6;11.35;18.1;8.2;10.85;15.3
2017-11-11 09:30:00;4.0;6.6;7.1;12.15;6.25;6.85;10.35
2017-11-11 09:45:00;4.0;4.6;6.4;6.3;4.3;6.0;5.5
2017-11-11 10:00:00;4.0;1.8;6.13333333333333;4.45;1.75;5.8;4.05
2017-11-11 10:15:00;2.6;2.4;4.75;3.06666666666667;2.35;4.35;2.7666666666666697
2017-11-11 10:30:00;2.6;2.3;2.45;2.0;2.2;2.3;1.8
2017-11-11 10:45:00;2.6;1.13333333333333;1.75;1.4;1.13333333333333;1.75;1.4
2017-11-11 11:00:00;2.6;1.5;4.1;4.65;1.5;3.85;4.15
2017-11-11 11:15:00;1.9;2.9;5.45;7.9;2.75;5.05;6.8
2017-11-11 11:30:00;1.9;3.2;3.0;5.9;3.05;2.9;5.2
2017-11-11 11:45:00;1.9;3.0;3.3;4.45;2.8;3.13333333333333;3.9
2017-11-11 12:00:00;1.9;3.1;4.5;3.7333333333333294;2.95;4.15;3.2666666666666697
2017-11-11 12:15:00;2.1;3.1;2.7;3.1;2.95;2.6;2.7
2017-11-11 12:30:00;2.1;1.8666666666666696;1.6;3.3;1.8666666666666696;1.55;2.85
2017-11-11 12:45:00;2.1;3.0;1.75;5.0;3.0;1.7;4.3
2017-11-11 13:00:00;2.1;2.3;2.7;3.7;2.3;2.55;3.3
2017-11-11 13:15:00;0.7;2.5;2.0;3.6;2.4;2.0;3.3
2017-11-11 13:30:00;0.7;3.0;3.2666666666666697;4.15;2.85;3.13333333333333;3.7
2017-11-11 13:45:00;0.7;2.8;4.4;4.73333333333333;2.7;4.3;4.3
2017-11-11 14:00:00;0.7;2.6;4.2;4.15;2.5;4.15;3.85
2017-11-11 14:15:00;1.7;3.13333333333333;6.0;7.8;3.0;5.7;6.85
2017-11-11 14:30:00;1.7;7.35;8.2;10.3;7.05;7.7;9.25
2017-11-11 14:45:00;1.7;7.55;6.15;12.2;7.25;6.0;10.6
2017-11-11 15:00:00;1.8;9.9;11.65;16.0;9.4;11.25;13.75
2017-11-11 15:15:00;4.6;9.6;12.966666666666699;19.0;9.15;12.433333333333302;16.55
2017-11-11 15:30:00;4.6;8.1;10.4;18.6666666666667;7.75;9.85;15.966666666666699
2017-11-11 15:45:00;4.6;7.05;6.95;14.05;6.8;6.55;12.25
2017-11-11 16:00:00;4.6;6.466666666666669;9.05;11.7;6.1;8.35;10.2
2017-11-11 16:15:00;5.2;9.5;9.85;12.9;8.95;9.25;11.2
2017-11-11 16:30:00;5.2;7.9;9.85;15.5;7.45;9.35;13.45
2017-11-11 16:45:00;5.2;7.2;12.05;20.6;6.95;11.55;18.1
2017-11-11 17:00:00;5.2;10.0;18.033333333333303;18.5;9.6;17.033333333333303;16.45
2017-11-11 17:15:00;5.5;16.2;23.6;24.1666666666667;15.35;22.2;21.4333333333333
2017-11-11 17:30:00;5.5;21.1;22.65;36.05;19.95;21.35;31.4
2017-11-11 17:45:00;5.5;21.4333333333333;25.55;36.55;20.233333333333302;23.85;31.35
2017-11-11 18:00:00;5.6;20.4;30.65;31.35;19.3;28.5;26.95
2017-11-11 18:15:00;8.0;26.6;30.25;38.75;25.2;28.25;33.0
2017-11-11 18:30:00;8.0;23.85;30.95;40.05;22.5;28.85;33.75
2017-11-11 18:45:00;8.0;20.4;33.633333333333304;37.9;19.35;31.3;32.3
2017-11-11 19:00:00;8.0;21.9;32.45;35.0;20.75;30.1;30.0666666666667
2017-11-11 19:15:00;8.5;17.15;15.5;23.2;16.25;14.45;20.3
2017-11-11 19:30:00;8.5;7.3;4.1;11.85;7.0;3.95;10.45
2017-11-11 19:45:00;8.5;3.6;4.65;6.3;3.45;4.4;5.7
2017-11-11 20:00:00;8.5;4.7;6.25;6.7;4.55;5.9;5.95
2017-11-11 20:15:00;7.7;6.4;11.1;11.5;6.0;10.6;9.95
2017-11-11 20:30:00;7.7;4.2;10.6666666666667;8.55;3.95;10.0666666666667;7.45
2017-11-11 20:45:00;7.7;5.0;6.05;6.36666666666667;4.7;5.7;5.6
2017-11-11 21:00:00;7.7;5.0;4.65;5.1;4.65;4.4;4.5
2017-11-11 21:15:00;9.7;3.06666666666667;4.65;6.7;2.8333333333333304;4.4;5.7
2017-11-11 21:30:00;9.7;2.5;5.6;7.3;2.35;5.1;6.1
2017-11-11 21:45:00;9.7;2.5;3.4;6.1;2.4;3.2;5.2
2017-11-11 22:00:00;9.7;2.5;2.85;5.2;2.45;2.75;4.45
2017-11-11 22:15:00;11.3;4.0;6.1;5.3;3.75;5.63333333333333;4.5
2017-11-11 22:30:00;11.3;3.8;3.1;5.9;3.55;2.9;4.93333333333333
2017-11-11 22:45:00;11.3;4.0;2.4;6.8;3.7;2.4;5.75
2017-11-11 23:00:00;11.2;3.2;2.7;6.2;3.0;2.5;5.35
2017-11-11 23:15:00;7.3;2.2;3.4;5.15;2.1;3.1;4.4
2017-11-11 23:30:00;7.3;3.4;6.4;7.55;3.25;5.9;6.45
2017-11-11 23:45:00;7.3;4.8;5.85;8.15;4.5;5.35;7.05
2017-11-12 00:00:00;7.3;3.5;4.36666666666667;4.75;3.3;3.96666666666667;4.05
2017-11-12 00:15:00;5.6;2.5;2.3;4.5333333333333306;2.4;2.1;3.7333333333333294
2017-11-12 00:30:00;5.6;3.2;4.1;2.5;3.0;3.9;2.3
2017-11-12 00:45:00;5.6;2.06666666666667;3.7;4.35;2.0;3.45;3.8
2017-11-12 01:00:00;5.5;2.1;3.15;3.3;1.95;2.85;2.85
2017-11-12 01:15:00;3.4;3.6;3.4;5.05;3.3;3.1;4.2
2017-11-12 01:30:00;3.4;3.9;2.95;6.4;3.55;2.8;5.3
2017-11-12 01:45:00;3.4;4.3;2.7666666666666697;5.7;4.05;2.6666666666666696;4.65
2017-11-12 02:00:00;3.4;3.4;3.0;4.1;3.15;2.75;3.36666666666667
2017-11-12 02:15:00;2.4;2.0;3.15;2.2;1.9;2.95;2.0
2017-11-12 02:30:00;2.4;2.0;2.75;3.0;1.9;2.65;2.6
2017-11-12 02:45:00;2.4;4.1;3.8;3.6;3.75;3.55;3.15
2017-11-12 03:00:00;2.4;4.3;3.8;2.6;4.0;3.55;2.35
2017-11-12 03:15:00;2.2;2.0;2.55;3.8;1.9;2.35;3.35
2017-11-12 03:30:00;2.2;2.3;2.1666666666666696;4.15;2.15;2.03333333333333;3.6
2017-11-12 03:45:00;2.2;2.5;1.35;2.6666666666666696;2.35;1.3;2.2666666666666697
2017-11-12 04:00:00;2.2;1.9;0.8;3.2;1.8;0.8;2.75
2017-11-12 04:15:00;3.1;1.6666666666666698;1.6;1.6;1.5666666666666698;1.5;1.5
2017-11-12 04:30:00;3.1;1.2;1.75;0.6;1.2;1.7;0.6
2017-11-12 04:45:00;3.1;1.5;2.3;1.4;1.4;2.2;1.25
2017-11-12 05:00:00;3.1;1.0;2.6;1.4;0.95;2.5;1.25
2017-11-12 05:15:00;2.9;1.2;1.6;0.9;1.2;1.5;0.85
2017-11-12 05:30:00;2.9;3.4;4.2;3.1666666666666696;3.15;4.0;2.8
2017-11-12 05:45:00;2.9;5.0;8.1;8.3;4.65;7.6;7.05
2017-11-12 06:00:00;2.9;6.33333333333333;9.45;8.15;5.9;8.85;6.95
2017-11-12 06:15:00;3.4;5.7;8.6;10.85;5.4;7.95;9.1
2017-11-12 06:30:00;3.4;9.8;12.1;18.15;9.1;11.3;15.25
2017-11-12 06:45:00;3.4;5.45;8.35;11.1;5.1;7.75;9.55
2017-11-12 07:00:00;3.3;3.6;8.6;7.35;3.4;7.93333333333333;6.05
2017-11-12 07:15:00;2.9;8.45;17.15;13.733333333333302;7.8;15.45;11.233333333333302
2017-11-12 07:30:00;2.9;10.8;10.0;8.75;10.0;9.2;7.4
2017-11-12 07:45:00;2.9;2.2;2.55;1.9;2.13333333333333;2.35;1.7
2017-11-12 08:00:00;2.9;0.9;1.9;1.6;0.9;1.75;1.3
2017-11-12 08:15:00;3.5;1.0;2.05;2.2;1.0;1.9;1.85
2017-11-12 08:30:00;3.5;2.3;1.35;3.6;2.2;1.3;2.95
2017-11-12 08:45:00;3.5;3.3;3.8333333333333295;4.2;3.1;3.6666666666666696;3.7
2017-11-12 09:00:00;3.5;2.1;4.2;3.1666666666666696;2.0;4.0;2.86666666666667
2017-11-12 09:15:00;2.9;2.6;5.85;6.0;2.45;5.5;5.15
2017-11-12 09:30:00;2.9;6.1;7.55;11.2;5.73333333333333;7.2;9.5
2017-11-12 09:45:00;2.9;8.9;8.75;16.75;8.35;8.4;13.95
2017-11-12 10:00:00;3.0;10.7;10.0;17.45;10.0;9.45;14.25
2017-11-12 10:15:00;6.0;6.6;8.45;9.85;6.25;8.1;8.25
2017-11-12 10:30:00;6.0;8.15;11.066666666666698;9.7;7.7;10.4;8.35
2017-11-12 10:45:00;6.0;13.85;21.7;19.6666666666667;13.05;20.3;16.533333333333303
2017-11-12 11:00:00;6.0;18.4;30.1;31.5;17.05;28.0;26.35
2017-11-12 11:15:00;5.9;18.533333333333303;24.6;22.15;17.233333333333302;22.85;18.6
2017-11-12 11:30:00;5.9;13.5;19.8;22.05;12.65;18.35;18.25
2017-11-12 11:45:00;5.9;12.8;16.35;17.85;12.05;15.3;14.85
2017-11-12 12:00:00;5.9;15.1;15.35;16.8;14.2;14.5;14.1
2017-11-12 12:15:00;4.3;19.0;21.3333333333333;22.15;17.9;19.8666666666667;18.55
2017-11-12 12:30:00;4.3;19.6;22.7;27.6666666666667;18.35;21.05;22.966666666666693
2017-11-12 12:45:00;4.3;16.8;22.7;27.55;15.75;21.05;22.9
2017-11-12 13:00:00;4.3;23.1;27.5;32.3;21.6666666666667;25.55;26.9
2017-11-12 13:15:00;4.6;21.0;31.1;29.1;19.7;28.8;24.3
2017-11-12 13:30:00;4.6;21.5;19.8;29.2;19.9;18.45;24.45
2017-11-12 13:45:00;4.6;19.3;25.0;25.0;18.15;23.05;21.25
2017-11-12 14:00:00;4.7;14.55;27.6666666666667;25.0;13.7;25.6;20.95
2017-11-12 14:15:00;8.8;17.7;23.1;27.8;16.65;21.2;23.4333333333333
2017-11-12 14:30:00;8.8;18.9;23.35;26.75;17.7;21.35;22.1
2017-11-12 14:45:00;8.8;18.2;24.15;23.15;16.966666666666697;22.2;19.25
2017-11-12 15:00:00;8.9;17.5;21.95;24.5;16.25;20.4;20.5
2017-11-12 15:15:00;11.0;17.9;20.35;26.25;16.7;19.05;21.75
2017-11-12 15:30:00;11.0;19.0;22.4;27.15;17.75;20.9;21.95
2017-11-12 15:45:00;11.0;22.35;26.1333333333333;26.85;20.75;24.033333333333307;22.25
2017-11-12 16:00:00;10.9;18.9;21.3;33.6;17.6;19.65;27.966666666666693
2017-11-12 16:15:00;9.1;24.7;26.25;25.3;22.9;24.2;21.3
2017-11-12 16:30:00;9.1;18.8;29.0;24.5;17.466666666666697;26.6;20.15
2017-11-12 16:45:00;9.1;22.95;24.85;22.75;21.5;22.95;18.95
2017-11-12 17:00:00;9.1;26.6;25.0;28.7;24.9;23.2;23.7
2017-11-12 17:15:00;10.3;21.25;24.75;25.1;19.9;23.05;20.6
2017-11-12 17:30:00;10.3;18.9;20.0666666666667;25.95;17.65;18.733333333333302;21.45
2017-11-12 17:45:00;10.3;18.7;21.85;30.3666666666667;17.4;20.35;25.1333333333333
2017-11-12 18:00:00;10.3;21.2;19.65;28.0;19.6;18.2;23.15
2017-11-12 18:15:00;8.5;22.1666666666667;19.95;26.25;20.533333333333303;18.5;22.25
2017-11-12 18:30:00;8.5;21.25;25.55;27.15;19.7;23.65;22.7
2017-11-12 18:45:00;8.5;13.5;22.25;27.45;12.6;20.55;23.0
2017-11-12 19:00:00;8.6;19.3;19.65;19.8;17.8;17.85;16.6
2017-11-12 19:15:00;14.5;18.6;20.8666666666667;21.55;17.45;19.266666666666698;17.8
2017-11-12 19:30:00;14.5;18.0;26.25;26.4;16.9;24.1;22.033333333333307
2017-11-12 19:45:00;14.5;20.7;23.4;25.5;19.35;21.25;20.95
2017-11-12 20:00:00;14.4;22.966666666666693;22.1;29.6;21.4;20.25;24.45
2017-11-12 20:15:00;11.6;26.3;15.5;26.15;24.4;14.5;22.0
2017-11-12 20:30:00;11.6;22.25;21.3;24.6;20.8;19.7;20.85
2017-11-12 20:45:00;11.6;24.1;27.1;23.9;22.45;25.1;20.3
2017-11-12 21:00:00;11.7;23.15;28.8333333333333;26.85;21.7;26.766666666666694;22.6
2017-11-12 21:15:00;14.8;23.1;25.3;27.3;21.75;23.3;22.9333333333333
2017-11-12 21:30:00;14.8;23.7;26.25;29.3;22.1;24.15;24.35
2017-11-12 21:45:00;14.8;19.2;25.7;30.95;18.0;23.65;26.1
2017-11-12 22:00:00;14.7;24.7;28.55;32.2;22.9;26.0;27.3
2017-11-12 22:15:00;11.7;23.3;28.45;32.8;21.75;26.15;27.8
2017-11-12 22:30:00;11.7;21.95;30.75;30.1;20.7;28.5;25.05
2017-11-12 22:45:00;11.7;24.55;26.5666666666667;32.1;23.0;24.8;26.8
2017-11-12 23:00:00;11.8;29.85;34.65;32.133333333333304;27.75;32.1;27.233333333333306
2017-11-12 23:15:00;16.3;24.7;28.45;31.75;22.9;26.45;27.0
2017-11-12 23:30:00;16.3;25.7;29.95;42.0;23.8333333333333;27.7;35.25
2017-11-12 23:45:00;16.3;25.8;32.7;42.5;24.15;30.3;35.4
2017-11-13 00:00:00;16.1;31.6;37.8;43.2;29.5;34.75;35.95
2017-11-13 00:15:00;8.6;30.45;41.15;44.35;28.5;37.85;36.7
2017-11-13 00:30:00;8.6;29.75;31.8;42.3;27.9;29.4333333333333;35.65
2017-11-13 00:45:00;8.6;29.85;37.7;44.0333333333333;27.9;34.8;36.7666666666667
2017-11-13 01:00:00;8.8;31.75;37.55;40.15;29.65;34.9;33.6
2017-11-13 01:15:00;14.2;34.8333333333333;35.9;44.15;32.4;33.05;36.8
2017-11-13 01:30:00;14.2;35.3;38.1;45.05;33.0;34.9;37.75
2017-11-13 01:45:00;14.2;35.8;39.1;43.2;33.4;35.95;36.3
2017-11-13 02:00:00;14.1;34.2;35.5;48.05;31.9;32.9;40.2
2017-11-13 02:15:00;13.2;43.85;46.5666666666667;45.75;40.95;43.0333333333333;38.5
2017-11-13 02:30:00;13.2;48.4;47.05;48.1666666666667;45.05;43.2;40.7
2017-11-13 02:45:00;13.2;47.6;49.8;50.9;44.3;45.7;42.35
2017-11-13 03:00:00;13.2;47.6;48.3;55.5;44.4;44.65;46.5
2017-11-13 03:15:00;14.5;48.7;48.0;57.15;45.45;44.25;47.65
2017-11-13 03:30:00;14.5;44.35;52.45;53.35;41.4;48.85;44.65
2017-11-13 03:45:00;14.5;41.7;48.65;52.0;38.85;44.9;43.4
2017-11-13 04:00:00;14.4;44.35;50.1;55.1;41.35;46.2;46.25
2017-11-13 04:15:00;12.9;44.15;54.5;54.5666666666667;41.15;49.95;45.7
2017-11-13 04:30:00;12.9;42.3;53.55;66.65;39.25;49.35;54.95
2017-11-13 04:45:00;12.9;44.6666666666667;59.55;70.45;41.466666666666704;54.5;58.1
2017-11-13 05:00:00;12.9;54.4;60.7;69.5;50.5;55.9;57.75
2017-11-13 05:15:00;13.3;54.4;63.45;74.7;50.45;58.15;62.35
2017-11-13 05:30:00;13.3;53.6;74.05;71.95;49.6;67.8;59.15
2017-11-13 05:45:00;13.3;58.05;78.4666666666667;73.8;53.7;71.8666666666667;60.9
2017-11-13 06:00:00;13.3;60.45;75.25;79.6333333333333;56.1;69.15;65.8666666666667
2017-11-13 06:15:00;12.5;65.35;70.3;86.3;60.6;64.5;70.25
2017-11-13 06:30:00;12.5;65.6666666666667;75.7;87.7;60.8;69.3;71.7
2017-11-13 06:45:00;12.5;67.65;72.4;90.65;62.95;66.35;74.55
2017-11-13 07:00:00;12.6;68.7;71.0;87.8;63.9;64.9;71.6
2017-11-13 07:15:00;15.7;72.0;66.3;70.2;66.5;61.25;57.75
2017-11-13 07:30:00;15.7;68.05;62.0;68.45;63.0;56.9;56.65
2017-11-13 07:45:00;15.7;59.3;66.9;67.75;55.3;61.1;55.55
